TAG,SPECIES,DBH,HEIGHT,L,MAXR,X,Y,Z,UTM_X,UTM_Y
5455,TSHE,5.2,6.6,3.1,2.8,38.3,189.7,382.7,581148.3,5074510.7
5456,TSHE,9.1,10.2,6.5,2.9,41.8,188.8,382.8,581151.8,5074509.8
5457,TSHE,15.9,16.0,11.9,3.2,42.6,188.6,382.7,581152.6,5074509.6
5459,TSHE,89.5,49.2,37.1,7.6,40.7,186.8,383.2,581150.7,5074507.8
5460,TSHE,15.2,15.4,11.4,3.2,29.8,187.6,383.4,581139.8,5074508.6
5461,TSHE,38.7,31.0,25.3,4.2,29.3,186.9,383.4,581139.3,5074507.9
5463,TSHE,42.3,32.9,26.8,4.4,26.6,182.1,384.0,581136.6,5074503.1
5464,TSHE,12.5,13.2,9.3,3.1,26.3,182.4,384.0,581136.3,5074503.4
5465,TSHE,8.7,9.9,6.2,2.9,28.6,180.0,384.1,581138.6,5074501.0
5468,TABR,23.8,9.5,5.8,3.8,33.8,176.2,378.7,581143.8,5074497.2
5469,TSHE,16.2,16.2,12.1,3.2,34.7,178.8,383.7,581144.7,5074499.8
5470,TSHE,11.2,12.1,8.2,3.0,34.3,179.7,383.6,581144.3,5074500.7
5472,TABR,6.1,3.4,1.2,2.4,34.3,182.6,378.5,581144.3,5074503.6
5473,ABPR,87.5,47.5,19.6,3.4,36.6,179.2,383.7,581146.6,5074500.2
5474,TABR,9.8,4.5,2.0,2.6,38.5,175.5,378.3,581148.5,5074496.5
5477,TABR,15.8,9.0,6.0,3.1,45.0,177.6,377.9,581155.0,5074498.6
5479,TABR,13.1,9.1,6.3,2.9,49.5,189.6,376.8,581159.5,5074510.6
5481,TSHE,6.0,7.4,3.8,2.8,45.9,195.9,381.7,581155.9,5074516.9
5482,PSME,121.2,53.0,26.0,5.4,45.1,194.5,382.0,581155.1,5074515.5
5484,TSHE,38.7,31.0,25.3,4.2,43.8,195.2,381.9,581153.8,5074516.2
5485,TABR,23.5,9.5,5.8,3.8,44.3,198.3,376.1,581154.3,5074519.3
5486,TABR,7.3,3.1,0.8,2.5,48.8,196.6,376.3,581158.8,5074517.6
5487,TABR,11.9,7.4,4.7,2.8,41.7,197.9,376.2,581151.7,5074518.9
5488,TSHE,41.2,32.3,26.4,4.3,49.8,193.3,381.7,581159.8,5074514.3
5489,TSHE,12.1,12.9,9.0,3.1,52.4,192.3,381.6,581162.4,5074513.3
5491,TSHE,19.6,18.9,14.5,3.3,55.7,179.7,381.9,581165.7,5074500.7
5492,TSHE,34.5,28.7,23.3,4.0,59.3,180.9,381.4,581169.3,5074501.9
5493,TSHE,41.2,32.3,26.4,4.3,59.1,183.5,381.6,581169.1,5074504.5
5494,TSHE,33.7,28.2,22.9,3.9,59.9,186.7,381.5,581169.9,5074507.7
5495,TSHE,19.0,18.4,14.1,3.3,58.0,195.9,381.2,581168.0,5074516.9
5496,TSHE,34.6,28.8,23.3,4.0,57.5,196.3,381.1,581167.5,5074517.3
5497,TSHE,79.9,46.8,36.3,6.8,56.6,199.8,381.1,581166.6,5074520.8
5498,TSHE,9.6,10.7,6.9,3.0,59.6,200.9,380.6,581169.6,5074521.9
5499,TABR,45.6,4.2,1.3,6.8,63.0,202.1,375.5,581173.0,5074523.1
5500,TABR,12.1,3.7,1.0,2.8,64.5,196.6,375.7,581174.5,5074517.6
5501,TABR,10.7,6.0,3.4,2.7,64.5,196.5,375.7,581174.5,5074517.5
5502,TABR,6.0,3.7,1.5,2.4,69.1,196.8,375.4,581179.1,5074517.8
5503,TABR,5.7,5.1,2.9,2.4,70.5,196.8,375.3,581180.5,5074517.8
5504,TSHE,5.6,7.0,3.4,2.8,38.8,273.0,386.2,581148.8,5074594.0
5505,PSME,128.5,53.9,27.2,5.5,74.6,198.7,380.2,581184.6,5074519.7
5506,TABR,13.8,9.1,6.2,3.0,73.1,191.6,375.6,581183.1,5074512.6
5507,TSHE,21.7,20.4,15.9,3.4,71.7,189.8,380.5,581181.7,5074510.8
5508,TSHE,73.6,45.1,35.5,6.3,73.8,185.0,380.4,581183.8,5074506.0
5509,TABR,8.4,5.3,2.9,2.6,74.1,185.9,375.3,581184.1,5074506.9
5511,TSHE,12.2,12.9,9.0,3.1,72.7,182.2,380.7,581182.7,5074503.2
5512,TSHE,22.2,20.8,16.2,3.4,70.7,180.7,380.5,581180.7,5074501.7
5514,PSME,85.9,46.2,18.0,4.9,67.8,187.3,380.8,581177.8,5074508.3
5515,TABR,17.7,7.7,4.5,3.3,67.1,183.0,375.6,581177.1,5074504.0
5516,TABR,8.7,5.8,3.3,2.6,71.9,177.7,375.4,581181.9,5074498.7
5517,TABR,14.2,3.0,0.1,3.0,67.5,174.8,375.9,581177.5,5074495.8
5518,PSME,116.3,52.3,25.1,5.3,66.0,180.7,381.0,581176.0,5074501.7
5521,TSHE,25.8,23.3,18.5,3.6,61.4,191.7,381.3,581171.4,5074512.7
5523,TSHE,19.6,18.9,14.5,3.3,61.8,198.0,380.8,581171.8,5074519.0
5524,TSHE,81.4,47.2,36.5,6.9,75.7,186.8,380.3,581185.7,5074507.8
5525,TABR,7.3,3.1,0.8,2.5,75.5,184.7,375.1,581185.5,5074505.7
5526,TSHE,29.1,25.4,20.4,3.7,79.3,185.7,380.2,581189.3,5074506.7
5527,PSME,110.4,51.3,24.0,5.2,80.9,187.5,380.1,581190.9,5074508.5
5528,TSHE,11.2,12.1,8.2,3.0,85.3,190.6,379.7,581195.3,5074511.6
5529,TABR,9.5,4.6,2.1,2.6,83.8,188.8,374.8,581193.8,5074509.8
5530,TABR,15.5,6.3,3.3,3.1,83.3,191.8,374.7,581193.3,5074512.8
5531,TSHE,7.9,9.1,5.5,2.9,79.1,194.5,380.2,581189.1,5074515.5
5532,TABR,6.6,4.0,1.7,2.4,76.0,194.0,375.0,581186.0,5074515.0
5533,TSHE,22.8,21.2,16.6,3.5,79.0,190.0,380.2,581189.0,5074511.0
5534,TSHE,93.7,50.0,37.2,8.0,77.7,195.3,380.2,581187.7,5074516.3
5536,TABR,18.2,9.5,6.2,3.3,81.5,197.0,374.6,581191.5,5074518.0
5537,ABGR,41.5,33.7,20.7,2.6,85.3,197.0,379.9,581195.3,5074518.0
5538,ABAM,29.9,25.0,15.8,2.4,89.1,195.2,379.6,581199.1,5074516.2
5539,TSHE,12.5,13.2,9.3,3.1,95.9,197.1,379.6,581205.9,5074518.1
5540,TSHE,22.0,20.6,16.1,3.4,90.0,199.9,379.6,581200.0,5074520.9
5542,ABAM,6.6,2.5,0.9,2.0,90.3,195.6,379.5,581200.3,5074516.6
5543,TABR,7.2,5.0,2.7,2.5,86.2,193.9,374.5,581196.2,5074514.9
5544,TSHE,22.6,21.1,16.5,3.5,87.5,187.3,379.7,581197.5,5074508.3
5545,PSME,84.6,45.8,17.6,4.8,84.8,185.5,380.1,581194.8,5074506.5
5546,TSHE,9.7,10.8,7.0,3.0,80.9,182.2,379.9,581190.9,5074503.2
5548,TSHE,8.3,9.5,5.8,2.9,83.5,179.3,380.1,581193.5,5074500.3
5549,TSHE,62.0,41.3,33.2,5.5,87.1,180.4,380.2,581197.1,5074501.4
5551,ABAM,10.8,6.1,3.1,2.0,95.2,180.9,380.0,581205.2,5074501.9
5552,TABR,14.0,4.1,1.2,3.0,91.3,184.2,374.7,581201.3,5074505.2
5553,ABAM,7.1,2.9,1.1,2.0,20.6,275.8,387.6,581130.6,5074596.8
5554,TABR,23.2,8.7,5.0,3.8,8.1,277.0,377.4,581118.1,5074598.0
5556,ABAM,18.3,13.7,8.2,2.2,93.7,187.2,379.7,581203.7,5074508.2
5557,TABR,18.2,9.5,6.2,3.3,96.6,192.2,374.3,581206.6,5074513.2
5558,ABAM,23.2,18.7,11.7,2.3,99.1,190.7,379.5,581209.1,5074511.7
5559,TSHE,73.8,45.1,35.5,6.3,99.3,176.0,380.3,581209.3,5074497.0
5560,TSHE,6.1,7.5,3.9,2.8,99.4,175.6,380.3,581209.4,5074496.6
5561,TABR,6.0,3.6,1.4,2.4,97.3,175.7,375.2,581207.3,5074496.7
5562,TSHE,21.9,20.6,16.0,3.4,99.0,211.4,379.2,581209.0,5074532.4
5563,TABR,40.2,13.4,8.3,5.9,98.9,217.9,373.6,581208.9,5074538.9
5564,TABR,20.7,7.1,3.7,3.5,90.6,213.4,374.4,581200.6,5074534.4
5565,PSME,159.8,57.0,31.2,6.0,87.1,205.3,379.9,581197.1,5074526.3
5566,TSHE,8.5,9.7,6.0,2.9,87.3,210.3,379.6,581197.3,5074531.3
5567,TSHE,47.0,35.2,28.7,4.6,83.9,210.4,379.8,581193.9,5074531.4
5568,TSHE,5.4,6.8,3.3,2.8,83.8,209.7,379.8,581193.8,5074530.7
5569,TABR,20.3,7.1,3.7,3.5,81.0,213.4,374.8,581191.0,5074534.4
5571,TABR,7.5,5.1,2.7,2.5,78.6,207.4,374.9,581188.6,5074528.4
5572,TABR,8.9,3.6,1.1,2.6,76.9,205.0,375.1,581186.9,5074526.0
5573,PSME,136.2,54.8,28.3,5.7,75.4,206.1,380.4,581185.4,5074527.1
5574,TSHE,12.5,13.2,9.3,3.1,77.1,200.5,380.0,581187.1,5074521.5
5575,TSHE,67.4,43.2,34.4,5.9,75.5,210.0,380.3,581185.5,5074531.0
5576,TSHE,17.5,17.3,13.0,3.3,75.8,210.7,380.3,581185.8,5074531.7
5577,TSHE,52.8,37.8,30.7,4.9,90.5,223.2,378.5,581200.5,5074544.2
5578,TABR,14.0,6.8,3.9,3.0,90.4,222.9,373.3,581200.4,5074543.9
5579,PSME,93.7,48.0,20.1,5.0,87.7,224.5,378.9,581197.7,5074545.5
5581,TABR,14.1,5.5,2.6,3.0,72.9,222.1,374.1,581182.9,5074543.1
5582,TABR,37.9,14.4,9.5,5.6,70.9,221.8,374.3,581180.9,5074542.8
5584,TABR,28.5,9.0,4.8,4.5,69.3,219.4,374.6,581179.3,5074540.4
5585,TABR,29.5,10.0,5.9,4.3,69.5,219.2,374.6,581179.5,5074540.2
5586,TABR,7.0,3.2,0.9,2.4,71.3,217.9,374.9,581181.3,5074538.9
5587,TSHE,96.9,50.7,37.2,8.3,72.8,216.8,380.2,581182.8,5074537.8
5589,TSHE,72.1,44.6,35.3,6.2,74.3,215.5,380.3,581184.3,5074536.5
5590,TABR,14.1,6.3,3.4,3.0,71.7,215.5,375.1,581181.7,5074536.5
5591,TABR,9.2,4.9,2.4,2.6,69.5,215.3,374.8,581179.5,5074536.3
5592,TABR,10.5,5.5,2.9,2.7,74.2,205.9,375.1,581184.2,5074526.9
5593,TSHE,69.0,43.7,34.7,6.0,73.4,203.4,380.2,581183.4,5074524.4
5594,TABR,9.5,4.6,2.1,2.6,72.4,202.4,375.1,581182.4,5074523.4
5595,TABR,8.0,4.7,2.3,2.5,72.5,203.4,375.2,581182.5,5074524.4
5596,TABR,12.0,7.0,4.3,2.8,68.6,205.0,375.2,581178.6,5074526.0
5597,TSHE,76.0,45.8,35.8,6.5,67.3,204.8,380.3,581177.3,5074525.8
5598,TSHE,19.9,19.1,14.7,3.3,57.1,204.0,380.2,581167.1,5074525.0
5599,TSHE,18.2,17.8,13.5,3.3,56.8,203.2,380.3,581166.8,5074524.2
5600,THPL,22.0,16.0,12.6,3.7,52.8,207.4,380.1,581162.8,5074528.4
5601,THPL,6.5,6.2,4.9,3.6,53.2,209.4,379.6,581163.2,5074530.4
5602,TABR,56.0,16.2,10.6,6.8,60.5,212.7,374.4,581170.5,5074533.7
5604,TABR,23.8,9.5,5.8,3.8,59.5,214.1,374.6,581169.5,5074535.1
5606,TSHE,6.9,8.2,4.6,2.9,54.5,213.2,379.6,581164.5,5074534.2
5607,TSHE,9.2,10.3,6.6,2.9,50.3,210.2,380.2,581160.3,5074531.2
5608,TSHE,8.3,9.5,5.8,2.9,49.8,210.9,380.1,581159.8,5074531.9
5610,TSHE,6.4,7.7,4.2,2.9,48.6,212.7,379.8,581158.6,5074533.7
5611,TABR,10.6,2.4,0.2,2.7,52.4,222.0,374.4,581162.4,5074543.0
5612,TABR,34.2,11.6,7.0,5.2,54.6,223.2,374.7,581164.6,5074544.2
5613,TSHE,8.6,9.8,6.1,2.9,57.7,220.8,379.6,581167.7,5074541.8
5614,TABR,12.8,4.6,1.8,2.9,66.0,221.4,374.0,581176.0,5074542.4
5616,TABR,23.0,11.3,7.6,3.8,44.1,215.4,375.0,581154.1,5074536.4
5617,TABR,27.3,7.2,3.2,4.2,44.8,216.3,375.5,581154.8,5074537.3
5618,TSHE,17.4,17.2,13.0,3.2,49.2,215.1,379.9,581159.2,5074536.1
5619,TABR,34.7,11.6,7.0,5.2,42.0,216.7,375.1,581152.0,5074537.7
5620,TSHE,15.9,16.0,11.9,3.2,43.2,223.2,381.1,581153.2,5074544.2
5621,TABR,38.5,13.4,8.3,5.9,39.3,221.5,376.3,581149.3,5074542.5
5622,TABR,18.3,9.5,6.2,3.3,33.6,222.2,376.6,581143.6,5074543.2
5623,TSHE,48.5,35.9,29.2,4.7,32.4,221.9,381.8,581142.4,5074542.9
5625,TABR,48.5,4.2,1.3,6.8,25.8,220.6,376.4,581135.8,5074541.6
5626,TSHE,5.4,6.8,3.3,2.8,24.5,218.0,381.0,581134.5,5074539.0
5627,TABR,17.2,9.4,6.2,3.2,30.9,210.6,375.8,581140.9,5074531.6
5628,TABR,10.5,6.2,3.6,2.7,26.2,208.8,375.9,581136.2,5074529.8
5630,TSHE,69.0,43.7,34.7,6.0,27.3,205.6,381.3,581137.3,5074526.6
5631,TABR,16.4,4.6,1.5,3.1,32.5,200.6,376.4,581142.5,5074521.6
5632,TABR,14.3,8.6,5.7,3.0,33.0,200.2,376.4,581143.0,5074521.2
5633,TABR,15.6,9.0,6.0,3.1,33.1,204.4,375.8,581143.1,5074525.4
5635,TABR,29.3,10.4,6.4,4.3,34.8,211.1,375.3,581144.8,5074532.1
5636,PSME,144.6,55.7,29.5,5.8,39.4,210.2,380.5,581149.4,5074531.2
5637,TABR,19.2,7.2,3.9,3.4,44.3,207.8,375.1,581154.3,5074528.8
5638,TSHE,75.1,45.5,35.7,6.4,44.2,202.6,380.6,581154.2,5074523.6
5639,TSHE,19.4,18.7,14.4,3.3,50.3,202.2,380.4,581160.3,5074523.2
5640,TABR,16.2,8.0,4.9,3.1,70.5,226.4,373.8,581180.5,5074547.4
5641,PSME,103.4,50.0,22.5,5.1,43.4,201.3,381.0,581153.4,5074522.3
5642,TABR,15.8,7.8,4.8,3.1,22.2,208.8,376.0,581132.2,5074529.8
5643,TABR,9.2,6.4,3.9,2.6,23.6,207.4,375.8,581133.6,5074528.4
5646,TABR,11.8,7.4,4.7,2.8,18.6,211.7,376.0,581128.6,5074532.7
5647,ABGR,83.5,47.0,20.4,3.3,18.6,210.3,381.4,581128.6,5074531.3
5649,TABR,29.9,9.7,5.4,4.6,16.1,201.3,376.5,581126.1,5074522.3
5651,TABR,6.7,5.6,3.3,2.4,42.3,273.7,381.1,581152.3,5074594.7
5652,TABR,69.5,12.8,3.9,6.8,8.9,210.6,376.5,581118.9,5074531.6
5653,TSHE,71.1,44.3,35.1,6.1,12.2,212.1,381.4,581122.2,5074533.1
5654,TABR,37.1,14.4,9.5,5.6,18.6,217.0,376.1,581128.6,5074538.0
5655,TSHE,9.1,10.2,6.5,2.9,21.2,217.9,380.9,581131.2,5074538.9
5656,TABR,36.0,11.6,7.0,5.2,22.1,222.9,377.1,581132.1,5074543.9
5658,TSHE,78.0,46.3,36.1,6.6,13.0,223.2,383.1,581123.0,5074544.2
5660,TABR,28.0,10.4,6.4,4.3,8.6,223.7,378.7,581118.6,5074544.7
5661,TSHE,25.1,22.8,18.1,3.6,6.4,223.2,383.9,581116.4,5074544.2
5662,TSHE,55.8,39.0,31.6,5.1,3.0,225.1,384.7,581113.0,5074546.1
5663,TSHE,28.4,25.0,20.0,3.7,4.1,222.6,383.9,581114.1,5074543.6
5664,TABR,50.9,16.2,10.6,6.8,3.9,218.4,377.9,581113.9,5074539.4
5665,TABR,12.6,7.1,4.3,2.8,10.0,219.0,376.8,581120.0,5074540.0
5666,TABR,31.0,12.3,8.0,4.7,12.4,215.9,376.8,581122.4,5074536.9
5667,TABR,19.9,10.8,7.4,3.5,7.8,228.3,379.4,581117.8,5074549.3
5668,TABR,26.5,11.7,7.5,4.4,10.8,231.7,379.7,581120.8,5074552.7
5671,TSHE,44.8,34.1,27.8,4.5,12.6,233.6,384.8,581122.6,5074554.6
5672,TSHE,75.9,45.7,35.8,6.5,3.8,236.8,385.9,581113.8,5074557.8
5673,TABR,6.2,5.7,3.5,2.4,6.4,240.3,380.8,581116.4,5074561.3
5674,TABR,7.5,6.2,3.9,2.5,3.1,238.9,380.9,581113.1,5074559.9
5677,TSHE,6.0,7.4,3.8,2.8,2.3,243.6,386.3,581112.3,5074564.6
5678,TSHE,31.5,26.9,21.7,3.8,2.0,244.2,386.4,581112.0,5074565.2
5679,TSHE,8.7,9.9,6.2,2.9,2.7,244.5,386.4,581112.7,5074565.5
5680,TSHE,82.5,47.5,36.6,7.0,4.0,243.7,386.3,581114.0,5074564.7
5681,TSHE,91.7,49.6,37.1,7.8,3.2,251.8,386.8,581113.2,5074572.8
5682,TSHE,9.2,10.3,6.6,2.9,7.0,249.7,386.4,581117.0,5074570.7
5684,TABR,13.3,5.2,2.3,2.9,19.8,246.7,380.4,581129.8,5074567.7
5685,TSHE,7.7,9.0,5.3,2.9,50.1,238.2,382.6,581160.1,5074559.2
5686,TSHE,52.0,37.4,30.4,4.9,22.0,243.1,385.0,581132.0,5074564.1
5687,TSHE,45.4,34.4,28.1,4.5,20.7,243.8,385.2,581130.7,5074564.8
5688,TSHE,36.3,29.7,24.2,4.1,19.6,243.7,385.2,581129.6,5074564.7
5689,TSHE,39.3,31.4,25.5,4.2,22.8,243.6,385.0,581132.8,5074564.6
5691,TSHE,12.8,13.5,9.5,3.1,21.6,237.3,384.5,581131.6,5074558.3
5692,TSHE,57.9,39.8,32.2,5.2,19.8,236.5,384.5,581129.8,5074557.5
5693,TABR,9.2,6.0,3.5,2.6,12.1,239.5,380.5,581122.1,5074560.5
5694,TABR,16.8,10.3,7.2,3.2,15.3,228.6,379.1,581125.3,5074549.6
5695,TSHE,34.5,28.7,23.3,4.0,12.6,241.9,385.5,581122.6,5074562.9
5696,TABR,22.6,11.5,7.9,3.7,15.4,228.1,379.0,581125.4,5074549.1
5698,TSHE,58.8,40.1,32.4,5.3,23.2,227.5,383.5,581133.2,5074548.5
5700,TSHE,73.3,45.0,35.5,6.3,26.6,249.2,385.3,581136.6,5074570.2
5701,TABR,17.1,6.8,3.6,3.2,30.0,249.6,380.0,581140.0,5074570.6
5703,TSHE,17.3,17.1,12.9,3.2,31.5,245.3,384.7,581141.5,5074566.3
5704,TSHE,86.9,48.6,36.9,7.4,30.2,244.0,384.8,581140.2,5074565.0
5705,TSHE,32.7,27.6,22.4,3.9,29.0,235.9,383.9,581139.0,5074556.9
5706,TSHE,9.2,10.3,6.6,2.9,28.6,234.0,383.7,581138.6,5074555.0
5707,TSHE,36.1,29.6,24.1,4.1,27.4,233.4,383.8,581137.4,5074554.4
5708,TSHE,14.9,15.2,11.1,3.2,31.2,235.6,383.7,581141.2,5074556.6
5709,TSHE,58.2,39.9,32.3,5.3,31.8,229.4,383.1,581141.8,5074550.4
5710,TSHE,97.9,50.9,37.2,8.4,36.1,228.6,382.8,581146.1,5074549.6
5712,ABGR,44.4,35.4,21.5,2.6,40.3,225.2,382.0,581150.3,5074546.2
5713,TABR,16.5,5.8,2.7,3.2,45.1,227.9,376.5,581155.1,5074548.9
5714,TSHE,11.0,11.9,8.1,3.0,47.5,230.0,382.1,581157.5,5074551.0
5715,TSHE,10.9,11.8,8.0,3.0,47.5,231.9,382.2,581157.5,5074552.9
5716,TABR,11.5,4.2,1.5,2.8,49.9,233.7,376.9,581159.9,5074554.7
5718,ABAM,25.7,21.1,13.3,2.3,45.7,233.7,382.7,581155.7,5074554.7
5719,TSHE,11.8,12.6,8.7,3.0,43.9,234.3,382.8,581153.9,5074555.3
5720,TABR,17.6,7.4,4.2,3.3,47.0,237.4,377.8,581157.0,5074558.4
5721,TABR,12.6,4.1,1.3,2.9,46.9,237.2,377.6,581156.9,5074558.2
5722,ABGR,28.0,23.3,14.7,2.3,45.5,237.4,383.0,581155.5,5074558.4
5723,TSHE,24.4,22.3,17.6,3.5,48.6,241.0,383.2,581158.6,5074562.0
5724,TABR,14.7,7.6,4.6,3.0,46.7,242.9,378.5,581156.7,5074563.9
5725,TSHE,5.6,7.0,3.4,2.8,43.5,239.4,383.5,581153.5,5074560.4
5726,TSHE,7.5,8.8,5.1,2.9,42.9,236.8,383.1,581152.9,5074557.8
5728,ABAM,20.5,15.9,9.8,2.2,42.0,235.8,383.0,581152.0,5074556.8
5730,TSHE,44.7,34.1,27.8,4.5,35.3,235.4,383.6,581145.3,5074556.4
5732,TSHE,12.7,13.4,9.4,3.1,37.0,240.7,383.9,581147.0,5074561.7
5734,TSHE,21.5,20.3,15.8,3.4,34.8,242.2,384.2,581144.8,5074563.2
5735,TSHE,25.4,23.0,18.3,3.6,36.1,242.3,384.1,581146.1,5074563.3
5736,TSHE,49.4,36.3,29.5,4.7,37.1,249.6,384.7,581147.1,5074570.6
5738,TSHE,25.8,23.3,18.5,3.6,40.8,245.6,384.2,581150.8,5074566.6
5739,TSHE,18.7,18.2,13.9,3.3,41.4,248.7,384.4,581151.4,5074569.7
5740,TSHE,7.4,8.7,5.0,2.9,36.1,250.5,384.8,581146.1,5074571.5
5741,TSHE,11.3,12.2,8.3,3.0,43.0,245.0,384.0,581153.0,5074566.0
5742,TSHE,13.0,13.6,9.7,3.1,42.1,240.6,383.5,581152.1,5074561.6
5743,TSHE,39.3,31.4,25.5,4.2,42.1,250.6,384.5,581152.1,5074571.6
5744,ABAM,5.8,2.0,0.6,2.0,48.1,247.3,383.8,581158.1,5074568.3
5745,TSHE,57.9,39.8,32.2,5.2,48.4,248.8,383.9,581158.4,5074569.8
5746,TSHE,33.0,27.8,22.5,3.9,54.3,250.1,383.8,581164.4,5074571.1
5747,TSHE,75.9,45.7,35.8,6.5,54.4,243.6,383.2,581164.4,5074564.6
5748,ABAM,23.2,18.7,11.7,2.3,52.3,239.4,382.6,581162.3,5074560.4
5749,TABR,9.3,5.4,2.9,2.6,51.9,241.0,377.7,581161.9,5074562.0
5750,TABR,12.9,5.9,3.1,2.9,53.7,237.5,377.3,581163.7,5074558.5
5751,TSHE,7.5,8.8,5.1,2.9,56.0,236.8,382.1,581166.0,5074557.8
5752,TABR,13.5,5.2,2.3,2.9,55.7,234.7,376.8,581165.7,5074555.7
5753,TSHE,12.1,12.9,9.0,3.1,56.2,232.5,381.4,581166.2,5074553.5
5754,TSHE,19.0,18.4,14.1,3.3,52.9,233.5,381.8,581162.9,5074554.5
5755,ABGR,9.0,4.4,2.0,2.0,53.2,232.6,381.3,581163.2,5074553.6
5756,TABR,7.5,5.0,2.6,2.5,53.5,230.2,376.2,581163.5,5074551.2
5757,TSHE,10.5,11.5,7.7,3.0,58.8,230.8,380.9,581168.8,5074551.8
5758,TSHE,13.7,14.2,10.2,3.1,60.1,230.2,380.3,581170.1,5074551.2
5759,TABR,16.7,8.6,5.5,3.2,58.6,230.8,376.0,581168.6,5074551.8
5760,TSHE,15.3,15.5,11.4,3.2,58.2,232.0,381.4,581168.2,5074553.0
5761,TSHE,10.7,11.7,7.8,3.0,59.6,233.4,381.7,581169.6,5074554.4
5762,TSHE,14.6,15.0,10.9,3.1,58.5,232.9,381.8,581168.5,5074553.9
5763,TABR,20.9,9.2,5.7,3.5,59.8,236.0,376.3,581169.8,5074557.0
5764,ABAM,17.5,12.8,7.6,2.2,58.6,240.2,382.5,581168.6,5074561.2
5765,TSHE,7.0,8.3,4.7,2.9,59.9,242.3,382.7,581169.9,5074563.3
5766,ABGR,12.3,7.5,4.0,2.1,57.9,242.5,383.0,581167.9,5074563.5
5767,ABGR,26.7,22.1,13.9,2.3,59.1,244.5,383.1,581169.1,5074565.5
5768,TABR,9.0,4.9,2.4,2.6,59.8,245.0,377.9,581169.8,5074566.0
5769,TSHE,101.5,51.6,37.1,8.8,61.1,249.3,383.3,581171.1,5074570.3
5770,TSHE,7.0,8.3,4.7,2.9,62.1,248.7,383.5,581172.1,5074569.7
5771,TSHE,7.9,9.1,5.5,2.9,61.9,247.8,383.2,581171.9,5074568.8
5772,TSHE,75.5,45.6,35.8,6.4,65.0,248.2,383.0,581175.0,5074569.2
5773,TSHE,40.6,32.0,26.1,4.3,67.4,247.9,382.8,581177.4,5074568.9
5774,TSHE,58.3,40.0,32.3,5.3,67.0,248.3,383.2,581177.0,5074569.3
5775,TABR,7.1,6.3,4.0,2.5,68.5,249.3,377.6,581178.5,5074570.3
5776,TSHE,49.8,36.5,29.7,4.8,68.9,247.8,382.6,581178.9,5074568.8
5777,TSHE,115.1,53.7,36.2,9.0,72.7,247.7,382.4,581182.7,5074568.7
5778,TSHE,20.5,19.5,15.1,3.4,70.2,240.8,381.8,581180.2,5074561.8
5779,TABR,17.6,10.8,7.6,3.3,77.6,241.8,376.2,581187.6,5074562.8
5780,ABAM,37.3,30.9,19.3,2.5,81.5,235.4,379.5,581191.5,5074556.4
5781,TSHE,86.5,48.5,36.9,7.3,75.6,237.2,380.5,581185.6,5074558.2
5783,TSHE,22.2,20.8,16.2,3.4,84.8,233.7,378.9,581194.8,5074554.7
5784,TSHE,93.4,50.0,37.2,8.0,85.4,232.2,378.8,581195.4,5074553.2
5785,TABR,16.9,8.9,5.8,3.2,88.7,233.9,373.6,581198.7,5074554.9
5786,TABR,5.1,3.5,1.3,2.3,87.9,232.2,373.7,581197.9,5074553.2
5787,TABR,10.4,4.3,1.7,2.7,92.4,229.5,373.5,581202.4,5074550.5
5788,TABR,12.6,7.3,4.5,2.9,92.0,227.7,373.6,581202.0,5074548.7
5790,PSME,68.1,41.6,12.9,4.6,90.9,227.2,373.4,581200.9,5074548.2
5791,ABAM,8.5,4.0,1.8,2.0,93.5,262.1,381.4,581203.5,5074583.1
5792,TSHE,21.2,20.0,15.6,3.4,88.1,227.6,379.0,581198.1,5074548.6
5793,TSHE,36.1,29.6,24.1,4.1,87.2,226.6,379.1,581197.2,5074547.6
5796,TSHE,36.7,29.9,24.3,4.1,88.0,245.0,381.2,581198.0,5074566.0
5797,TSHE,66.7,42.9,34.3,5.8,88.2,246.8,381.5,581198.2,5074567.8
5798,TSHE,31.0,26.6,21.5,3.8,98.9,248.6,380.9,581208.9,5074569.6
5799,TSHE,60.0,40.6,32.7,5.4,96.8,260.0,381.3,581206.8,5074581.0
5800,TSHE,17.1,16.9,12.7,3.2,95.0,267.3,381.7,581205.0,5074588.3
5801,ABAM,8.0,3.6,1.5,2.0,93.0,266.3,381.6,581203.0,5074587.3
5802,ABAM,6.1,2.2,0.7,2.0,94.1,299.6,382.4,581204.1,5074620.6
5803,TSHE,6.7,8.0,4.4,2.9,97.4,269.9,381.5,581207.4,5074590.9
5804,TSHE,11.5,12.3,8.5,3.0,41.8,179.5,383.3,581151.8,5074500.5
5805,TABR,22.0,8.9,5.3,3.7,94.4,271.1,376.5,581204.4,5074592.1
5806,TABR,34.1,11.6,7.0,5.2,94.1,271.5,376.6,581204.1,5074592.5
5807,ABAM,10.2,5.5,2.7,2.0,90.3,268.3,382.0,581200.3,5074589.3
5808,TSHE,10.3,11.3,7.5,3.0,90.3,267.6,382.0,581200.3,5074588.6
5809,TSHE,53.9,38.2,31.0,5.0,89.6,274.0,382.3,581199.6,5074595.0
5810,TSHE,10.0,11.0,7.3,3.0,85.9,271.7,382.5,581195.9,5074592.7
5811,ABAM,10.1,5.4,2.6,2.0,81.0,268.3,382.6,581191.0,5074589.3
