tree_id,species,dbh,top_height,crown_radius,stem_x,stem_y,crown_ratio
1071,TSHE,41.7,32.6,4.3,581456.1,5074472.1,0.815950920245399
1072,TABR,14.2,7.4,3.0,581442.8,5074472.0,0.608108108108108
1073,TSHE,14.6,15.0,3.1,581436.6,5074472.5,0.726666666666667
1074,TSHE,29.5,25.7,3.7,581435.3,5074474.1,0.801556420233463
1075,TABR,6.8,3.6,2.4,581435.8,5074475.7,0.361111111111111
1076,ABGR,38.9,32.0,2.5,581441.1,5074474.5,0.621875
1077,TABR,19.7,6.2,3.5,581440.8,5074475.2,0.451612903225806
1079,TABR,9.4,5.1,2.6,581443.7,5074475.9,0.509803921568628
1085,TSHE,31.6,27.0,3.8,581436.8,5074483.6,0.807407407407407
1086,TSHE,6.9,8.2,2.9,581435.9,5074484.4,0.560975609756098
1089,TSHE,6.1,7.5,2.8,581436.9,5074485.3,0.52
1090,TSHE,5.2,6.6,2.8,581437.7,5074485.9,0.46969696969697
1091,TSHE,24.5,22.4,3.5,581439.2,5074484.7,0.790178571428571
1092,ABGR,48.5,37.5,2.7,581436.7,5074488.0,0.594666666666667
1097,THPL,105.8,43.1,4.6,581438.5,5074494.8,0.651972157772622
1098,TSHE,15.6,15.8,3.2,581444.0,5074495.2,0.740506329113924
1099,TSHE,8.5,9.7,2.9,581444.3,5074495.0,0.618556701030928
1101,TSHE,6.0,7.4,2.8,581445.7,5074495.3,0.513513513513513
1102,PSME,156.8,56.7,6.0,581450.7,5074488.0,0.544973544973545
1103,TABR,8.9,5.4,2.6,581451.3,5074490.4,0.537037037037037
1104,THPL,64.6,33.8,4.1,581451.5,5074489.8,0.724852071005917
1106,TSHE,14.1,14.5,3.1,581449.3,5074494.9,0.724137931034483
1107,TSHE,13.0,13.6,3.1,581453.7,5074490.0,0.713235294117647
1108,TSHE,6.4,7.7,2.9,581452.5,5074495.2,0.545454545454545
1109,TSHE,10.2,11.2,3.0,581455.1,5074490.1,0.660714285714286
1110,TSHE,34.7,28.8,4.0,581458.1,5074488.4,0.8125
1112,PSME,100.0,49.4,5.1,581420.9,5074471.1,0.439271255060729
1114,TSHE,41.3,32.4,4.3,581419.8,5074472.0,0.814814814814815
1115,TABR,9.9,3.9,2.7,581419.9,5074473.0,0.333333333333333
1116,THPL,94.2,41.1,4.5,581414.4,5074473.3,0.671532846715328
1117,TSHE,8.5,9.7,2.9,581410.1,5074474.9,0.618556701030928
1118,THPL,9.2,8.1,3.6,581410.2,5074477.5,0.790123456790124
1119,TABR,11.7,6.9,2.8,581417.2,5074478.6,0.608695652173913
1120,ABAM,7.8,3.4,2.0,581415.1,5074480.2,0.411764705882353
1122,TSHE,80.5,47.0,6.8,581412.4,5074486.3,0.774468085106383
1124,TABR,9.6,5.1,2.6,581425.1,5074476.2,0.509803921568628
1125,TSHE,14.6,15.0,3.1,581425.6,5074478.1,0.726666666666667
1126,TSHE,8.8,10.0,2.9,581422.2,5074480.4,0.62
1127,TABR,9.1,6.4,2.6,581423.4,5074483.5,0.609375
1128,THPL,21.6,15.8,3.7,581413.9,5074490.3,0.784810126582278
1129,TSHE,88.1,48.8,7.5,581410.0,5074493.5,0.758196721311475
1130,TABR,10.8,3.1,2.7,581411.9,5074494.1,0.161290322580645
1131,THPL,38.0,24.0,3.9,581413.4,5074492.0,0.766666666666667
1132,TSHE,55.0,38.7,5.1,581430.5,5074476.6,0.811369509043928
1133,TSHE,7.1,8.4,2.9,581430.7,5074476.3,0.571428571428571
1134,TSHE,73.1,44.9,6.3,581421.5,5074488.7,0.788418708240535
1136,TABR,17.9,9.1,3.3,581417.8,5074494.7,0.648351648351648
1138,PSME,81.4,45.0,4.8,581426.9,5074485.4,0.371111111111111
1139,TSHE,22.6,21.1,3.5,581429.1,5074481.7,0.781990521327014
1140,THPL,26.3,18.4,3.7,581427.0,5074492.9,0.777173913043478
1141,PSME,135.5,54.8,5.6,581429.0,5074494.3,0.514598540145985
1142,TSHE,8.4,9.6,2.9,581434.2,5074474.4,0.614583333333333
1144,TABR,9.6,5.5,2.6,581431.9,5074488.7,0.545454545454545
1145,TSHE,11.4,12.3,3.0,581432.9,5074482.3,0.682926829268293
1146,PSME,102.2,49.8,5.1,581433.7,5074490.9,0.44578313253012
1147,TSHE,6.6,7.9,2.9,581434.7,5074484.0,0.544303797468354
1148,TABR,10.3,7.4,2.7,581434.6,5074478.6,0.648648648648649
1149,TSHE,33.0,27.8,3.9,581483.4,5074496.4,0.809352517985611
1150,ABAM,7.1,2.9,2.0,581479.3,5074496.5,0.379310344827586
1151,ABAM,11.3,6.5,2.0,581477.6,5074496.8,0.523076923076923
1152,ABGR,51.9,39.1,2.7,581473.9,5074496.9,0.583120204603581
1153,TSHE,5.5,6.9,2.8,581473.1,5074496.9,0.478260869565217
1154,TSHE,30.8,26.5,3.8,581472.2,5074496.8,0.807547169811321
1155,TABR,11.1,4.6,2.7,581465.7,5074496.4,0.41304347826087
1156,ABGR,27.8,23.1,2.3,581468.7,5074497.7,0.632034632034632
1157,ABAM,5.2,1.6,1.9,581467.8,5074497.9,0.25
1160,TSHE,23.3,21.5,3.5,581466.9,5074500.4,0.786046511627907
1164,ABAM,7.1,2.9,2.0,581478.4,5074498.1,0.379310344827586
1166,PSME,91.5,47.5,4.9,581472.2,5074501.0,0.412631578947368
1167,TSHE,15.7,15.8,3.2,581475.2,5074500.8,0.740506329113924
1169,TABR,11.0,5.7,2.7,581462.2,5074504.8,0.543859649122807
1170,TSHE,21.0,19.9,3.4,581461.2,5074508.3,0.778894472361809
1171,ABAM,11.2,6.4,2.0,581464.2,5074507.5,0.515625
1174,TSHE,27.0,24.1,3.6,581475.4,5074502.0,0.796680497925311
1176,ABAM,7.7,3.4,2.0,581472.3,5074505.3,0.411764705882353
1177,TABR,12.8,8.4,2.9,581463.5,5074511.1,0.666666666666667
1179,TSHE,84.8,48.1,7.2,581463.8,5074515.8,0.765072765072765
1181,ABAM,5.6,1.9,1.9,581469.3,5074511.0,0.315789473684211
1182,TSHE,7.3,8.6,2.9,581474.9,5074505.7,0.569767441860465
1183,TSHE,13.0,13.6,3.1,581469.3,5074514.1,0.713235294117647
1184,TSHE,76.5,45.9,6.5,581469.6,5074513.8,0.782135076252723
1185,TSHE,8.2,9.4,2.9,581464.8,5074518.0,0.606382978723404
1187,TSHE,25.0,22.7,3.6,581478.4,5074504.7,0.79295154185022
1189,TSHE,13.4,14.0,3.1,581480.0,5074502.8,0.714285714285714
1190,TSHE,50.5,36.8,4.8,581470.9,5074516.1,0.8125
1193,THPL,106.1,43.2,4.6,581482.9,5074499.9,0.650462962962963
1195,TSHE,17.3,17.1,3.2,581480.3,5074506.3,0.754385964912281
1196,TABR,14.8,5.0,3.0,581478.9,5074509.5,0.4
1198,TSHE,14.5,14.9,3.1,581473.4,5074518.2,0.724832214765101
1200,ABAM,14.0,9.2,2.1,581480.1,5074516.1,0.565217391304348
1202,TSHE,41.7,32.6,4.3,581483.7,5074510.9,0.815950920245399
1203,ABAM,8.8,4.3,2.0,581484.0,5074513.7,0.441860465116279
1204,TSHE,17.1,16.9,3.2,581484.8,5074506.9,0.751479289940828
1207,TSHE,40.7,32.1,4.3,581465.8,5074471.4,0.81619937694704
1208,TSHE,86.6,48.5,7.4,581465.1,5074472.0,0.760824742268041
1209,ABAM,6.4,2.4,2.0,581461.8,5074471.5,0.333333333333333
1210,TSHE,78.2,46.4,6.7,581483.2,5074472.5,0.77801724137931
1212,TSHE,15.3,15.5,3.2,581466.2,5074480.3,0.735483870967742
1213,THPL,51.6,29.5,4.0,581465.1,5074481.2,0.745762711864407
1214,THPL,108.0,43.5,4.6,581462.7,5074482.5,0.648275862068965
1215,TSHE,39.2,31.3,4.2,581463.6,5074482.8,0.814696485623003
1216,TSHE,18.2,17.8,3.3,581468.6,5074480.9,0.758426966292135
1217,TSHE,51.0,37.0,4.8,581470.7,5074480.7,0.813513513513514
1218,TSHE,42.4,33.0,4.4,581464.0,5074486.6,0.815151515151515
1219,TSHE,9.4,10.5,3.0,581472.0,5074481.2,0.638095238095238
1220,TSHE,28.3,24.9,3.7,581476.1,5074478.7,0.803212851405622
1221,TSHE,23.9,22.0,3.5,581470.9,5074483.6,0.786363636363636
1222,TSHE,13.9,14.4,3.1,581476.3,5074479.4,0.722222222222222
1225,TSHE,87.3,48.7,7.4,581462.5,5074491.9,0.757700205338809
1226,ABAM,5.4,1.8,1.9,581464.5,5074491.8,0.277777777777778
1228,THPL,8.8,7.8,3.6,581464.9,5074493.8,0.794871794871795
1229,TABR,8.2,6.5,2.5,581464.6,5074494.3,0.630769230769231
1230,ABAM,6.0,2.1,2.0,581465.9,5074493.2,0.333333333333333
1231,ABAM,7.2,3.0,2.0,581467.2,5074493.7,0.4
1232,TSHE,21.9,20.6,3.4,581474.6,5074484.2,0.776699029126214
1233,ABAM,6.1,2.2,2.0,581469.5,5074492.6,0.318181818181818
1235,TSHE,6.8,8.1,2.9,581471.1,5074494.9,0.555555555555556
1236,TABR,16.3,7.3,3.2,581480.8,5074478.5,0.575342465753425
1237,ABAM,5.9,2.1,2.0,581478.9,5074483.4,0.333333333333333
1238,ABAM,11.8,7.0,2.1,581476.8,5074488.9,0.528571428571429
1239,TABR,12.4,6.8,2.8,581476.4,5074491.4,0.588235294117647
1240,PSME,110.9,51.4,5.3,581475.7,5074493.4,0.468871595330739
1241,TSHE,32.7,27.6,3.9,581479.3,5074485.2,0.811594202898551
1243,ABAM,6.4,2.4,2.0,581479.1,5074489.1,0.333333333333333
1244,ABAM,12.6,7.8,2.1,581479.8,5074490.8,0.538461538461539
1245,ABAM,5.5,1.8,1.9,581479.8,5074495.0,0.277777777777778
1246,ABAM,6.6,2.5,2.0,581480.9,5074494.8,0.36
1247,ABAM,6.4,2.4,2.0,581482.0,5074489.3,0.333333333333333
1248,ABAM,6.7,2.6,2.0,581483.0,5074485.0,0.346153846153846
1249,PSME,108.0,50.9,5.2,581483.1,5074492.4,0.461689587426326
1250,TABR,6.3,3.2,2.4,581484.9,5074482.7,0.28125
1251,TSHE,32.2,27.3,3.9,581460.2,5074446.0,0.80952380952381
1253,TSHE,98.0,50.9,8.4,581465.7,5074447.1,0.730844793713163
1254,TABR,10.0,4.3,2.7,581469.2,5074449.0,0.395348837209302
1257,TABR,6.8,3.2,2.4,581460.5,5074450.5,0.28125
1258,TSHE,15.8,15.9,3.2,581478.9,5074448.0,0.742138364779874
1259,TSHE,66.8,43.0,5.8,581461.1,5074455.0,0.797674418604651
1260,TABR,6.7,4.0,2.4,581470.4,5074450.9,0.425
1263,TSHE,6.3,7.7,2.8,581475.8,5074449.4,0.532467532467532
1264,TSHE,66.7,42.9,5.8,581477.9,5074449.1,0.799533799533799
1265,TSHE,68.1,43.4,5.9,581466.8,5074454.0,0.797235023041475
1266,PSME,71.0,41.8,4.6,581464.6,5074455.8,0.315789473684211
1267,TABR,15.5,4.0,3.1,581466.3,5074458.5,0.25
1268,TSHE,15.9,16.0,3.2,581480.6,5074449.2,0.74375
1269,TSHE,61.1,41.0,5.4,581477.3,5074453.0,0.804878048780488
1271,TSHE,17.1,16.9,3.2,581463.5,5074463.7,0.751479289940828
1273,TABR,11.9,7.1,2.8,581466.5,5074464.8,0.619718309859155
1274,TSHE,83.6,47.8,7.1,581470.8,5074460.0,0.767782426778243
1275,TSHE,20.8,19.8,3.4,581476.6,5074455.9,0.772727272727273
1276,TSHE,69.3,43.8,6.0,581476.3,5074457.0,0.794520547945205
1278,TSHE,5.1,6.5,2.8,581469.8,5074465.4,0.461538461538462
1279,TSHE,10.5,11.5,3.0,581473.9,5074467.2,0.669565217391304
1280,TSHE,15.0,15.3,3.2,581472.5,5074468.5,0.73202614379085
1281,TSHE,81.8,47.3,6.9,581478.5,5074459.7,0.771670190274842
1282,TSHE,15.2,15.4,3.2,581479.6,5074458.9,0.74025974025974
1283,TABR,5.6,4.6,2.4,581481.4,5074463.7,0.521739130434783
1284,TSHE,28.1,24.8,3.7,581483.1,5074453.1,0.798387096774194
1285,TSHE,30.7,26.4,3.8,581482.4,5074458.4,0.806818181818182
1286,ABAM,7.1,2.9,2.0,581481.5,5074466.1,0.379310344827586
1288,TSHE,14.5,14.9,3.1,581456.9,5074446.5,0.724832214765101
1289,TSHE,77.8,46.3,6.6,581452.2,5074448.0,0.779697624190065
1290,PSME,67.0,41.6,4.6,581450.2,5074448.3,0.310096153846154
1291,TSHE,13.0,13.6,3.1,581436.5,5074451.5,0.713235294117647
1292,TABR,7.0,3.8,2.5,581441.8,5074451.2,0.394736842105263
1293,TSHE,8.5,9.7,2.9,581443.7,5074451.0,0.618556701030928
1294,TSHE,64.8,42.3,5.7,581447.9,5074450.6,0.801418439716312
1295,THPL,37.5,23.8,3.9,581444.0,5074453.6,0.764705882352941
1296,TSHE,10.7,11.7,3.0,581439.8,5074454.9,0.666666666666667
1297,TSHE,29.3,25.5,3.7,581440.5,5074456.0,0.803921568627451
1298,THPL,85.9,39.3,4.4,581445.2,5074454.8,0.689567430025445
1299,THPL,49.5,28.7,4.0,581445.2,5074455.5,0.749128919860627
1301,TSHE,11.2,12.1,3.0,581443.8,5074458.5,0.677685950413223
1303,PSME,105.6,50.5,5.2,581440.7,5074465.7,0.455445544554455
1304,TABR,14.3,4.1,3.0,581437.4,5074468.6,0.292682926829268
1306,TSHE,101.5,51.6,8.8,581446.0,5074464.9,0.718992248062016
1307,ABAM,6.5,2.5,2.0,581446.0,5074467.2,0.36
1308,TSHE,16.3,16.3,3.2,581451.6,5074458.9,0.748466257668712
1309,TSHE,19.8,19.0,3.3,581454.4,5074453.9,0.768421052631579
1311,TABR,6.1,5.7,2.4,581452.3,5074463.3,0.614035087719298
1315,TSHE,12.2,12.9,3.1,581454.7,5074459.8,0.697674418604651
1316,TABR,18.6,7.6,3.4,581454.9,5074457.8,0.565789473684211
1318,TABR,14.9,6.7,3.0,581458.0,5074453.2,0.552238805970149
1319,TABR,13.4,5.2,2.9,581457.8,5074454.2,0.442307692307692
1320,TSHE,12.9,13.5,3.1,581454.6,5074462.5,0.711111111111111
1326,TSHE,8.3,9.5,2.9,581422.3,5074446.9,0.610526315789474
1327,TSHE,88.0,48.8,7.5,581422.9,5074447.7,0.758196721311475
1328,TSHE,75.5,45.6,6.4,581424.9,5074451.5,0.785087719298246
1329,TABR,9.7,5.6,2.6,581415.4,5074457.6,0.553571428571429
1330,TABR,12.9,8.7,2.9,581411.2,5074461.0,0.67816091954023
1331,TABR,12.7,6.3,2.9,581410.8,5074461.7,0.555555555555556
1336,TSHE,70.3,44.1,6.1,581420.4,5074460.3,0.793650793650794
1338,TSHE,29.3,25.5,3.7,581413.1,5074468.5,0.803921568627451
1339,TSHE,8.5,9.7,2.9,581416.5,5074464.9,0.618556701030928
1341,TSHE,17.4,17.2,3.2,581418.4,5074467.9,0.755813953488372
1342,ABAM,5.3,1.7,1.9,581420.3,5074465.5,0.294117647058824
1343,TSHE,56.0,39.1,5.1,581424.9,5074457.2,0.808184143222506
1344,TSHE,13.1,13.7,3.1,581429.0,5074452.6,0.708029197080292
1345,TABR,18.8,3.8,3.4,581430.5,5074451.7,0.131578947368421
1346,TSHE,25.8,23.3,3.6,581432.0,5074449.2,0.793991416309013
1347,TABR,9.6,4.0,2.6,581434.8,5074446.3,0.375
1348,TSHE,69.3,43.8,6.0,581425.6,5074460.8,0.794520547945205
1350,TABR,30.7,9.7,4.6,581426.4,5074468.7,0.556701030927835
1351,ABAM,6.7,2.6,2.0,581429.6,5074467.4,0.346153846153846
1352,TABR,11.9,7.4,2.8,581429.2,5074459.5,0.635135135135135
1355,TSHE,10.3,11.3,3.0,581432.8,5074462.9,0.663716814159292
1356,ABAM,7.0,2.8,2.0,581432.0,5074466.0,0.392857142857143
1357,TSHE,29.8,25.9,3.8,581432.9,5074467.1,0.803088803088803
1358,PSME,147.8,56.0,5.8,581487.8,5074500.5,0.533928571428571
1359,ABAM,6.5,2.5,2.0,581485.4,5074500.7,0.36
1360,THPL,9.0,7.9,3.6,581485.6,5074503.0,0.79746835443038
1361,TSHE,88.9,49.0,7.6,581496.5,5074499.4,0.755102040816326
1362,ABAM,6.4,2.4,2.0,581491.4,5074502.7,0.333333333333333
1363,ABAM,8.0,3.6,2.0,581489.5,5074504.3,0.416666666666667
1364,TABR,6.9,4.4,2.5,581494.6,5074502.4,0.477272727272727
1365,TSHE,70.1,44.0,6.1,581500.1,5074500.6,0.793181818181818
1366,ABAM,14.6,9.8,2.1,581490.4,5074506.3,0.571428571428571
1367,TSHE,6.6,7.9,2.9,581488.7,5074507.6,0.544303797468354
1368,TSHE,17.5,17.3,3.3,581485.7,5074509.9,0.751445086705202
1369,ABAM,8.4,3.9,2.0,581492.0,5074506.3,0.435897435897436
1370,ABAM,5.4,1.8,1.9,581493.6,5074505.4,0.277777777777778
1371,ABAM,5.9,2.1,2.0,581495.7,5074506.2,0.333333333333333
1372,ABAM,8.2,3.8,2.0,581498.0,5074505.0,0.421052631578947
1373,PSME,129.5,54.1,5.5,581492.4,5074509.8,0.504621072088725
1374,ABAM,8.1,3.7,2.0,581490.9,5074511.5,0.432432432432432
1375,ABAM,5.7,1.9,1.9,581486.2,5074514.3,0.315789473684211
1376,PSME,110.5,51.3,5.2,581489.2,5074514.2,0.467836257309942
1377,TSHE,51.0,37.0,4.8,581505.5,5074500.1,0.813513513513514
1378,TSHE,9.5,10.6,3.0,581488.2,5074518.5,0.641509433962264
1379,TABR,16.5,10.3,3.2,581486.8,5074520.6,0.699029126213592
1380,TABR,31.5,13.8,4.7,581495.8,5074510.9,0.681159420289855
1382,TSHE,13.9,14.4,3.1,581493.9,5074518.8,0.722222222222222
1383,ABAM,6.0,2.1,2.0,581497.5,5074516.8,0.333333333333333
1385,ABAM,6.4,2.4,2.0,581499.1,5074516.3,0.333333333333333
1386,TSHE,25.2,22.9,3.6,581504.8,5074506.5,0.790393013100437
1387,ABAM,7.2,3.0,2.0,581500.9,5074518.1,0.4
1388,TSHE,9.3,10.4,3.0,581504.2,5074511.2,0.644230769230769
1389,TSHE,44.1,33.8,4.5,581505.3,5074510.2,0.816568047337278
1390,PSME,92.7,47.8,5.0,581504.5,5074518.4,0.416317991631799
1391,PSME,88.2,46.7,4.9,581506.2,5074515.0,0.400428265524625
1392,TSHE,19.0,18.4,3.3,581506.8,5074509.0,0.766304347826087
1393,TSHE,45.6,34.5,4.5,581508.6,5074513.0,0.817391304347826
1394,TABR,7.0,5.0,2.5,581486.8,5074478.8,0.54
1395,TSHE,49.2,36.2,4.7,581486.5,5074479.9,0.814917127071823
1396,TABR,10.5,5.6,2.7,581485.7,5074483.4,0.535714285714286
1399,TABR,10.8,4.4,2.7,581493.4,5074481.1,0.409090909090909
1401,TSHE,13.0,13.6,3.1,581496.4,5074480.9,0.713235294117647
1402,TABR,6.6,3.6,2.4,581491.9,5074483.8,0.361111111111111
1403,ABAM,20.1,15.5,2.2,581490.5,5074484.5,0.612903225806452
1404,TABR,5.8,4.2,2.4,581490.4,5074486.2,0.476190476190476
1405,TABR,7.3,3.1,2.5,581492.8,5074487.0,0.258064516129032
1406,TABR,7.1,5.4,2.5,581494.7,5074485.9,0.574074074074074
1408,TSHE,21.8,20.5,3.4,581502.0,5074478.8,0.780487804878049
1409,THPL,113.0,44.3,4.7,581504.7,5074476.8,0.63882618510158
1410,TSHE,19.0,18.4,3.3,581493.5,5074489.0,0.766304347826087
1411,TSHE,90.2,49.3,7.7,581493.6,5074489.6,0.752535496957404
1412,ABAM,7.1,2.9,2.0,581490.5,5074493.5,0.379310344827586
1413,TSHE,39.1,31.2,4.2,581500.4,5074484.0,0.817307692307692
1414,TSHE,22.4,20.9,3.4,581506.6,5074475.7,0.784688995215311
1416,TSHE,13.4,14.0,3.1,581499.9,5074490.4,0.714285714285714
1417,TABR,8.5,5.5,2.6,581498.8,5074492.2,0.563636363636364
1419,TSHE,10.2,11.2,3.0,581500.6,5074490.5,0.660714285714286
1420,TSHE,18.7,18.2,3.3,581505.2,5074480.9,0.763736263736264
1421,THPL,92.1,40.6,4.4,581506.6,5074478.2,0.677339901477833
1422,TSHE,18.7,18.2,3.3,581504.6,5074484.6,0.763736263736264
1424,TSHE,36.8,30.0,4.1,581503.3,5074489.2,0.813333333333333
1426,TSHE,7.3,8.6,2.9,581505.4,5074489.0,0.569767441860465
1427,TSHE,16.5,16.5,3.2,581506.6,5074485.4,0.745454545454545
1429,TSHE,57.8,39.8,5.2,581510.1,5074489.6,0.809045226130653
1430,ABAM,7.1,2.9,2.0,581507.0,5074519.5,0.379310344827586
1431,TSHE,7.9,9.1,2.9,581505.0,5074446.5,0.604395604395604
1432,TSHE,14.4,14.8,3.1,581487.2,5074446.7,0.722972972972973
1433,TSHE,91.0,49.5,7.7,581485.5,5074450.6,0.74949494949495
1434,TSHE,8.6,9.8,2.9,581488.4,5074449.7,0.622448979591837
1435,TSHE,16.8,16.7,3.2,581495.1,5074448.6,0.748502994011976
1436,TSHE,77.2,46.1,6.6,581500.0,5074447.6,0.780911062906725
1437,TABR,6.7,4.8,2.4,581501.3,5074447.8,0.520833333333333
1438,PSME,103.5,50.1,5.1,581495.6,5074451.1,0.449101796407186
1440,TABR,6.0,3.5,2.4,581490.3,5074454.0,0.371428571428571
1441,TSHE,13.0,13.6,3.1,581498.8,5074452.9,0.713235294117647
1442,TSHE,72.4,44.7,6.2,581508.0,5074447.5,0.789709172259508
1443,TSHE,38.1,30.7,4.1,581508.5,5074446.9,0.814332247557003
1444,TSHE,9.4,10.5,3.0,581487.0,5074459.4,0.638095238095238
1445,TSHE,9.7,10.8,3.0,581494.8,5074456.0,0.648148148148148
1446,TSHE,35.4,29.2,4.0,581485.2,5074463.2,0.811643835616438
1447,TSHE,19.0,18.4,3.3,581490.7,5074459.9,0.766304347826087
1448,TSHE,23.0,21.3,3.5,581492.8,5074461.0,0.788732394366197
1450,TSHE,83.6,47.8,7.1,581495.1,5074463.5,0.767782426778243
1451,TSHE,64.4,42.2,5.7,581499.0,5074458.8,0.800947867298578
1452,TSHE,14.5,14.9,3.1,581499.1,5074458.5,0.724832214765101
1453,TSHE,19.0,18.4,3.3,581503.8,5074453.1,0.766304347826087
1454,TSHE,34.2,28.5,4.0,581494.0,5074465.4,0.810526315789474
1455,TSHE,77.7,46.2,6.6,581488.7,5074470.7,0.781385281385281
1456,TSHE,69.5,43.8,6.0,581499.4,5074461.7,0.794520547945205
1457,TSHE,17.0,16.9,3.2,581502.7,5074459.6,0.751479289940828
1458,TSHE,62.1,41.4,5.5,581501.8,5074470.4,0.804347826086956
1463,TSHE,85.0,48.1,7.2,581509.7,5074462.7,0.765072765072765
1464,TSHE,9.9,10.9,3.0,581497.6,5074421.1,0.660550458715596
1465,TABR,32.7,7.7,4.9,581494.9,5074421.5,0.415584415584416
1467,TSHE,62.8,41.6,5.6,581485.8,5074421.9,0.802884615384615
1468,TABR,17.9,9.3,3.3,581486.0,5074425.0,0.655913978494624
1469,TSHE,6.0,7.4,2.8,581497.1,5074423.2,0.513513513513513
1470,TSHE,17.7,17.4,3.3,581501.1,5074424.0,0.758620689655172
1471,TSHE,24.5,22.4,3.5,581503.7,5074423.5,0.790178571428571
1472,TSHE,6.6,7.9,2.9,581494.8,5074426.9,0.544303797468354
1473,TABR,9.4,6.2,2.6,581497.0,5074427.1,0.596774193548387
1474,PSME,123.5,53.3,5.5,581491.1,5074428.8,0.4953095684803
1475,TABR,14.6,3.9,3.0,581487.4,5074430.1,0.230769230769231
1477,TABR,12.9,5.9,2.9,581491.3,5074431.6,0.525423728813559
1479,TSHE,9.9,10.9,3.0,581507.8,5074422.0,0.660550458715596
1480,TABR,17.5,9.0,3.3,581501.8,5074428.8,0.644444444444444
1482,TSHE,84.0,47.9,7.1,581492.2,5074434.6,0.766179540709812
1483,TABR,10.0,5.7,2.7,581490.0,5074437.9,0.543859649122807
1484,TSHE,25.7,23.2,3.6,581485.7,5074444.5,0.793103448275862
1485,TSHE,13.7,14.2,3.1,581492.9,5074437.8,0.71830985915493
1486,TSHE,6.0,7.4,2.8,581493.9,5074437.4,0.513513513513513
1487,TSHE,16.5,16.5,3.2,581495.1,5074436.0,0.745454545454545
1488,TABR,6.3,2.7,2.4,581491.6,5074441.3,0.148148148148148
1489,TSHE,22.7,21.1,3.5,581491.2,5074442.1,0.786729857819905
1490,TABR,10.3,5.9,2.7,581497.4,5074436.6,0.559322033898305
1491,TABR,16.3,5.8,3.2,581498.7,5074434.9,0.46551724137931
1492,TABR,16.6,8.8,3.2,581501.4,5074430.9,0.647727272727273
1493,TSHE,64.5,42.2,5.7,581493.7,5074441.1,0.800947867298578
1494,TSHE,15.7,15.8,3.2,581491.9,5074445.5,0.740506329113924
1495,TSHE,12.0,12.8,3.0,581491.9,5074445.3,0.6953125
1496,TSHE,70.5,44.2,6.1,581492.7,5074444.9,0.791855203619909
1497,TABR,7.8,5.7,2.5,581498.0,5074437.4,0.578947368421053
1498,TSHE,35.3,29.2,4.0,581498.3,5074438.0,0.811643835616438
1500,TSHE,28.3,24.9,3.7,581495.2,5074443.6,0.803212851405622
1503,TABR,10.6,6.0,2.7,581504.3,5074441.1,0.566666666666667
1504,TABR,11.9,4.9,2.8,581505.2,5074437.8,0.448979591836735
1505,TSHE,42.7,33.1,4.4,581505.9,5074435.8,0.81570996978852
1506,TSHE,44.5,34.0,4.5,581507.8,5074429.2,0.814705882352941
1507,THPL,24.8,17.6,3.7,581507.0,5074445.8,0.778409090909091
1508,TSHE,81.1,47.1,6.9,581470.2,5074422.6,0.772823779193206
1509,TABR,22.3,8.9,3.7,581461.9,5074421.5,0.595505617977528
1510,TSHE,34.6,28.8,4.0,581463.4,5074425.5,0.809027777777778
1511,TSHE,17.9,17.6,3.3,581462.0,5074425.8,0.755681818181818
1512,TSHE,76.1,45.8,6.5,581462.4,5074427.3,0.783842794759825
1513,PSME,107.6,50.8,5.2,581466.5,5074428.1,0.460629921259843
1516,TABR,6.1,3.6,2.4,581461.0,5074435.5,0.388888888888889
1517,PSME,96.5,48.6,5.0,581460.6,5074437.7,0.42798353909465
1518,TABR,10.4,6.7,2.7,581464.0,5074438.9,0.611940298507463
1519,TABR,22.9,9.3,3.8,581471.3,5074430.4,0.612903225806452
1524,TABR,14.9,8.2,3.0,581472.3,5074435.0,0.634146341463415
1526,TABR,12.2,6.1,2.8,581469.5,5074438.9,0.540983606557377
1527,TABR,15.7,9.0,3.1,581465.6,5074442.7,0.666666666666667
1528,TSHE,60.1,40.6,5.4,581463.7,5074444.2,0.807881773399015
1531,TSHE,99.0,51.1,8.5,581480.8,5074428.6,0.727984344422701
1532,TSHE,34.0,28.4,4.0,581480.6,5074427.6,0.809859154929577
1533,TABR,14.8,8.7,3.0,581483.8,5074423.1,0.655172413793104
1534,TABR,10.2,6.7,2.7,581473.7,5074438.5,0.611940298507463
1535,TSHE,28.4,25.0,3.7,581473.8,5074440.1,0.8
1536,TSHE,7.4,8.7,2.9,581475.3,5074437.5,0.574712643678161
1537,TABR,13.9,6.0,3.0,581472.1,5074446.0,0.516666666666667
1539,TSHE,22.0,20.6,3.4,581479.7,5074438.1,0.781553398058252
1540,TSHE,7.6,8.9,2.9,581481.9,5074434.0,0.584269662921348
1541,TSHE,5.5,6.9,2.8,581482.5,5074432.7,0.478260869565217
1543,TSHE,10.2,11.2,3.0,581481.5,5074443.9,0.660714285714286
1545,TABR,8.8,5.2,2.6,581452.8,5074421.2,0.519230769230769
1546,TABR,6.1,3.4,2.4,581443.6,5074422.6,0.352941176470588
1548,TSHE,38.3,30.8,4.2,581436.6,5074426.9,0.814935064935065
1549,TSHE,19.9,19.1,3.3,581447.6,5074425.0,0.769633507853403
1550,TSHE,44.1,33.8,4.5,581445.4,5074426.6,0.816568047337278
